N,seed,user,x,y
200,10109,42,298.7614964729,421.5847408513
200,10109,43,228.8562489263,648.7845394517
200,10109,44,644.0965753045,224.3986578330
200,10109,45,475.3103271132,135.4488685695
200,10109,46,790.0506114764,249.1167018434
200,10109,47,781.8832662906,883.7975497340
200,10109,48,336.4086562538,795.3377573814
200,10109,49,874.4169964212,708.4743813597
200,10109,50,803.9824207457,861.3612217360
200,10109,51,633.1920720383,713.2171089710
200,10109,52,736.0101673323,305.5341852310
200,10109,53,261.1154094287,737.3171307039
200,10109,54,202.4682544329,365.9447468701
200,10109,55,460.7041315040,577.6566386919
200,10109,56,789.8917288451,389.3565192748
200,10109,57,801.6399991706,209.2678245890
200,10109,58,656.1656992846,724.8443182570
200,10109,59,325.0204044885,74.9906446990
200,10109,60,850.9158334387,206.7638073783
200,10109,61,276.5575998334,178.9703179956
200,10109,62,282.2325141631,184.7546089037
200,10109,63,163.0356132387,1000.0000000000
200,10109,64,763.7413375677,153.5437940256
200,10109,65,780.3503349249,900.1721089341
200,10109,66,76.0481033417,596.3631237478
200,10109,67,883.9874830299,900.3625815886
200,10109,68,248.2866360543,186.1902101323
200,10109,69,762.8697841704,712.5436050340
200,10109,70,50.1770935987,539.6353412473
200,10109,71,150.9666071041,403.3807977818
200,10109,72,546.8587993761,797.4617236046
200,10109,73,674.3669628824,636.5718958303
200,10109,74,199.8875138293,411.2741286751
200,10109,75,247.7720910301,562.6061393961
200,10109,76,87.2821061089,145.2912381791
200,10109,77,587.6151705285,731.1718857288
200,10109,78,98.7828585512,686.5128537362
200,10109,79,741.3039849992,45.8379851986
200,10109,80,796.7075298145,124.8588823689
200,10109,81,454.5938085539,349.4678299885
200,10109,82,310.1707534460,777.8538956896
200,10109,83,84.3399910201,840.6409818577
200,10109,84,641.4316476634,688.8811824046
200,10109,85,369.0956898196,285.0576129359
200,10109,86,573.4963584488,461.1607051855
200,10109,87,343.8939291041,791.8143383353
200,10109,88,587.3449613289,592.1996107952
200,10109,89,160.1956800330,912.8678404935
200,10109,90,810.8413821549,380.4457401929
200,10109,91,99.6959650574,782.9052476443
200,10109,92,204.1092963514,835.6183855278
200,10109,93,801.8055282295,161.5413032843
200,10109,94,671.3541329137,774.5172249074
200,10109,95,539.1373209186,218.2158613208
200,10109,96,804.2643669403,787.6287779240
200,10109,97,206.8861283923,905.0991144550
200,10109,98,291.2947622056,263.5103366618
200,10109,99,910.3709871742,637.1000048219
200,10109,100,855.5596042391,55.9266722403
200,10109,101,251.3172825017,635.5070943677
200,10109,102,604.7515045686,887.1772839463
200,10109,103,790.4207025045,746.9794233654
200,10109,104,457.1671598120,788.0001178702
200,10109,105,825.7259989223,220.8059384658
200,10109,106,325.5995939713,644.0008586180
200,10109,107,719.9305729992,522.3870051988
200,10109,108,380.9142726708,234.8208179693
200,10109,109,739.0241546642,858.8709094208
200,10109,110,292.6826259624,185.2645586495
200,10109,111,752.3260741519,861.2766082746
200,10109,112,614.9454544272,833.7909141995
200,10109,113,651.9264473751,657.9792137173
200,10109,114,707.6321378009,454.3814100454
200,10109,115,194.3584959276,354.9677802560
200,10109,116,696.9385358870,486.9347130069
200,10109,117,253.0615455693,628.1436558473
200,10109,118,121.7948238294,396.6809894419
200,10109,119,15.3626725308,669.5309528784
200,10109,120,337.7223896683,658.4265081350
200,10109,121,231.5842306596,761.8455318154
200,10109,122,156.3305793804,201.2413224095
200,10109,123,1000.0000000000,225.0071182686
200,10109,124,767.4327323330,610.2038767815
200,10109,125,343.4086531765,210.2131441156
200,10109,126,670.9207334055,203.9721513410
200,10109,127,642.7245059219,808.1358018180
200,10109,128,250.3106443449,185.1977353896
200,10109,129,729.2401539908,730.3409579496
200,10109,130,1000.0000000000,416.0535789653
200,10109,131,505.2206758467,134.4576593191
200,10109,132,318.6468147367,772.5756939138
200,10109,133,527.5786396039,349.0522188743
200,10109,134,791.4303779237,832.3866812061
200,10109,135,731.8260091293,802.8608457217
200,10109,136,423.5450874858,309.3686939000
200,10109,137,641.0989556762,310.3745407390
200,10109,138,43.5420053275,769.8148300668
200,10109,139,710.0767242133,720.9998545217
200,10109,140,674.5285094974,109.9674846022
200,10109,141,0.0000000000,833.7077047583
200,10109,142,97.6447122759,872.2727092480
200,10109,143,419.5435077240,162.4058697984
200,10109,144,726.9154159478,143.0835665102
200,10109,145,635.9778547606,697.4297689570
200,10109,146,741.0955755424,716.9120867494
200,10109,147,471.0143243507,238.7600093903
200,10109,148,0.0000000000,589.4200627990
200,10109,149,116.7121970802,159.4535652607
200,10109,150,279.2034104217,998.5346363270
200,10109,151,250.3189814766,223.1698327126
200,10109,152,865.7086379847,801.5026267892
200,10109,153,700.4666431056,396.8140432131
200,10109,154,150.9423271169,395.5163323738
200,10109,155,575.5952150839,261.3672573107
200,10109,156,334.4826881284,488.2138492517
200,10109,157,800.4768412953,37.8140143461
200,10109,158,774.4371911578,438.5988881376
200,10109,159,587.9791799810,156.9398794365
200,10109,160,784.2472400013,221.0823938108
200,10109,161,108.0008024323,563.3456292329
200,10109,162,760.5509003584,206.6098477890
200,10109,163,501.6819258377,540.1171358731
200,10109,164,575.7272822302,451.5611843957
200,10109,165,173.4070326173,365.8759135209
200,10109,166,853.1204060908,153.1322321282
200,10109,167,240.9259400972,405.4912096591
200,10109,168,886.1741735423,885.5489453728
200,10109,169,802.2536673250,213.3783961362
200,10109,170,318.9583430881,229.5716904686
200,10109,171,968.7423975070,730.3599424223
200,10109,172,796.2355459428,489.4733205057
200,10109,173,893.3135929299,935.3921600968
200,10109,174,219.3248063460,189.1460470906
200,10109,175,670.6173573791,246.1764681080
200,10109,176,801.2924281552,913.6508774807
200,10109,177,858.3768776422,466.3398066623
200,10109,178,214.5347583514,206.2749769832
200,10109,179,262.4612387695,326.1426336136
200,10109,180,826.7123787979,924.5943485289
200,10109,181,826.9063288538,727.6815902818
200,10109,182,771.0189844611,628.1713105156
200,10109,183,962.0737909660,605.2175721843
200,10109,184,322.4517513844,739.9192372789
200,10109,185,492.1136869337,813.8094484661
200,10109,186,0.0000000000,733.3368961638
200,10109,187,861.8641061894,934.4615183477
200,10109,188,813.3189363652,305.1935965835
200,10109,189,274.4394214422,214.0242401809
200,10109,190,128.5695961211,583.9150229050
200,10109,191,301.7350613737,738.9231666436
200,10109,192,124.8706763310,1000.0000000000
200,10109,193,786.5476483435,573.5248978455
200,10109,194,715.1552248819,173.7322521537
200,10109,195,585.1849641035,43.3400952207
200,10109,196,854.3445286299,649.5822207134
200,10109,197,759.5009403941,558.1055302670
200,10109,198,240.9842081249,889.3281827530
200,10109,199,227.5442376470,275.9518719426
200,10110,0,679.4753980207,379.3651725952
200,10110,1,332.8092401820,676.6635715495
200,10110,2,720.3252830671,181.7877994173
200,10110,3,624.8944993131,792.9318369999
200,10110,4,76.2557911567,53.2820283843
200,10110,5,629.2572402614,677.0935424884
200,10110,6,708.8738546236,131.3433644635
200,10110,7,954.6822452061,280.2013175542
200,10110,8,719.9171703683,557.8565660528
200,10110,9,607.9821029700,301.5532671531
200,10110,10,295.4909647572,407.0934920116
200,10110,11,823.4571048085,261.1699891063
200,10110,12,330.2010826952,869.9298131472
200,10110,13,0.0000000000,751.3058941603
200,10110,14,819.7596450000,780.9383298030
200,10110,15,222.2919218337,453.4264389396
200,10110,16,49.3766582074,604.4031172363
200,10110,17,367.9353117950,897.1818824600
200,10110,18,353.0013779447,260.9230703917
200,10110,19,892.9811718515,696.7899905475
200,10110,20,427.6380611420,224.4847863327
200,10110,21,460.5311975227,317.1404470169
200,10110,22,123.8554979385,112.2078238905
200,10110,23,249.2962190696,773.5208713087
200,10110,24,516.1879892570,340.9130489041
200,10110,25,679.8386590543,892.4337406026
200,10110,26,597.9908752155,210.7133348277
200,10110,27,177.0171264169,864.9110241970
200,10110,28,736.6357672684,338.1144382359
200,10110,29,607.5709022836,299.3962250605
200,10110,30,317.1786127421,164.1902828180
200,10110,31,806.9410878085,858.3717283279
200,10110,32,289.6498320989,798.1437981188
200,10110,33,840.0195460862,853.9942705471
200,10110,34,726.4917868132,320.0760075837
200,10110,35,865.8204791908,131.5742768875
200,10110,36,304.4360599198,231.4243886941
200,10110,37,146.9696498102,514.0341800842
200,10110,38,323.2066801051,745.7419346647
200,10110,39,757.5636084499,378.7593844435
200,10110,40,139.2549233505,222.3049330044
200,10110,41,783.9369911488,223.9626768970
200,10110,42,212.3594863180,813.9619736280
200,10110,43,397.0027673388,577.7213969558
200,10110,44,539.7432853339,122.8266093734
200,10110,45,762.2045449471,789.8749018697
200,10110,46,1000.0000000000,854.8884691349
200,10110,47,646.6605223941,131.9053053670
200,10110,48,681.3573366207,360.6385316135
200,10110,49,581.1516435674,871.1449336363
200,10110,50,234.5963009888,691.6028270706
200,10110,51,368.5102536418,788.3455917859
200,10110,52,162.8054031410,648.2879675188
200,10110,53,829.1023887081,430.4095177160
200,10110,54,376.9008873782,626.8393894676
200,10110,55,859.9622277729,304.6386458638
200,10110,56,699.2198530289,214.7440257235
200,10110,57,305.8625419101,628.8370006991
200,10110,58,815.0423537829,891.2872375748
200,10110,59,334.5149944747,242.9178740469
200,10110,60,64.1961344335,265.3187417536
200,10110,61,676.8925549081,763.3071789497
200,10110,62,56.8332124932,391.0354725907
200,10110,63,945.4663039602,258.0628100532
200,10110,64,193.8300271752,828.0264166545
200,10110,65,136.3411897283,878.4392397534
200,10110,66,779.0776377111,745.1496101725
200,10110,67,919.6365720502,799.7230801808
200,10110,68,201.1475906363,702.0202787026
200,10110,69,477.9550677325,936.7854773133
200,10110,70,820.9735533676,716.2152605462
200,10110,71,615.7402850027,294.7249215075
200,10110,72,666.7389088064,856.0170074695
200,10110,73,183.1223487901,0.0000000000
200,10110,74,208.0137024894,667.2995356906
200,10110,75,902.7980822226,805.8315667021
200,10110,76,677.6891906862,0.0000000000
200,10110,77,553.5394149796,732.8920592111
200,10110,78,643.2986779398,107.2200383115
200,10110,79,603.5885759191,825.5363392194
200,10110,80,524.5071122187,199.2174780598
200,10110,81,269.9593119927,292.3684517858
200,10110,82,715.5239774822,526.0381790144
200,10110,83,200.4738875596,727.7961402416
200,10110,84,814.8087728576,655.4594834586
200,10110,85,726.6924265645,503.5833386228
200,10110,86,806.2460722772,897.6645885569
200,10110,87,911.6099425802,792.9602324133
200,10110,88,410.7835027170,942.7290735578
200,10110,89,142.8452797318,233.5797521624
200,10110,90,705.5328148796,931.6553320116
200,10110,91,746.8296179198,217.1652485660
200,10110,92,711.0124638091,684.6694676667
200,10110,93,0.0000000000,711.8500937772
200,10110,94,617.3205798731,393.4876242154
200,10110,95,286.5051265357,847.1235823140
200,10110,96,660.6862897138,239.5227885331
200,10110,97,690.6392399817,178.0071419950
200,10110,98,394.0359846191,336.0692737224
200,10110,99,834.0548238079,601.0235966921
200,10110,100,559.5838102188,775.6013681605
200,10110,101,444.1633866019,848.0137783129
200,10110,102,794.8079842361,748.4872647590
200,10110,103,294.1798681614,207.9695576501
200,10110,104,219.9548638359,67.5113200695
200,10110,105,885.6429076985,687.6820849492
200,10110,106,760.6309627396,540.1449801723
200,10110,107,80.4973148684,897.6370648670
200,10110,108,580.3714887661,612.6303592531
200,10110,109,349.8375150997,248.6024256478
200,10110,110,858.6996273693,620.3110006510
200,10110,111,323.6442293031,362.3021124192
200,10110,112,727.9342323899,181.6248986164
200,10110,113,710.1887744508,917.6371894988
200,10110,114,332.2013982468,309.2952095011
200,10110,115,880.8186844506,699.2781422929
200,10110,116,837.7989456197,25.8527330951
200,10110,117,509.5642366834,678.0617254478
200,10110,118,383.3201761154,0.0000000000
200,10110,119,194.8237374879,478.8650560278
200,10110,120,285.0836226091,418.9164922992
200,10110,121,706.0616229438,142.9960221317
200,10110,122,180.0596059923,805.0583198468
200,10110,123,591.9345672545,307.8593146853
200,10110,124,815.0300272577,137.4809792763
200,10110,125,269.9552651862,268.6518729578
200,10110,126,459.9649177102,274.9163068479
200,10110,127,344.9815232308,302.2772657721
200,10110,128,628.5495909584,756.3633894462
200,10110,129,165.4925513404,785.4796863770
200,10110,130,820.6953510147,774.6396018798
200,10110,131,745.8237387569,851.2448940471
200,10110,132,793.9765215307,286.6586542565
200,10110,133,200.3018594512,597.7009377408
200,10110,134,775.6455405800,829.3116032896
200,10110,135,592.4824416669,838.4761211754
200,10110,136,389.5974943068,686.4155170277
200,10110,137,976.6550411065,269.0806083531
200,10110,138,401.1982993176,845.9891503174
200,10110,139,290.0841684291,98.8592549367
200,10110,140,573.4100528621,181.6871731992
200,10110,141,459.4023614916,462.1506810694
200,10110,142,267.0786587621,311.7604105908
200,10110,143,541.6952518577,772.8105963331
200,10110,144,287.9197401936,752.5705966919
200,10110,145,34.4663065089,171.2451909759
200,10110,146,708.8377034559,706.5328292472
200,10110,147,263.1028273665,164.7124600672
200,10110,148,714.5626735695,246.3037809025
200,10110,149,313.5268733301,141.6222657484
200,10110,150,690.6595963606,229.9031643397
200,10110,151,156.3712406037,452.3612023798
200,10110,152,730.8699938583,1000.0000000000
200,10110,153,829.4991881057,232.2759160143
200,10110,154,944.4808454363,830.4692388761
200,10110,155,833.5981683870,840.6519587749
200,10110,156,324.0876881261,33.1572169906
200,10110,157,174.4301042985,71.4441042626
200,10110,158,372.3144335798,391.4122054726
200,10110,159,210.3532197607,174.5080861269
200,10110,160,186.5969530497,300.2476213332
200,10110,161,0.8827924776,0.0000000000
200,10110,162,708.9169607969,332.3242667308
200,10110,163,188.0511143398,249.9287286682
200,10110,164,810.8938611446,204.4750259369
200,10110,165,369.5753122361,758.6820983909
200,10110,166,466.2227685476,888.7290365327
200,10110,167,592.6198273127,617.6277834600
200,10110,168,81.3413873751,195.3567697660
200,10110,169,278.4803066913,682.4183411532
200,10110,170,228.1333689757,829.5496579959
200,10110,171,639.0136151355,374.0706436749
200,10110,172,746.2567607886,845.6457983979
200,10110,173,703.8125232886,1000.0000000000
200,10110,174,242.9916771962,653.4769764419
200,10110,175,272.3379955690,703.5332999116
200,10110,176,170.4111482949,610.1944384303
200,10110,177,163.4470929621,708.8602507693
200,10110,178,176.9083891785,400.1944754490
200,10110,179,827.0012030361,598.9768681734
200,10110,180,236.6264554671,94.7010666929
200,10110,181,513.4811518386,483.3653301204
200,10110,182,711.6313841180,158.9541156610
200,10110,183,247.4673563078,738.3243136289
200,10110,184,383.7568337083,231.8597645618
200,10110,185,502.5292067496,392.6454359768
200,10110,186,825.6293172968,686.9802753134
200,10110,187,394.7542743029,221.5815078994
200,10110,188,805.2100366080,838.1179003401
200,10110,189,670.3075607252,722.0702971209
200,10110,190,256.0249440537,751.5485190342
200,10110,191,138.8106574809,627.6518961426
